timestamp,Ex,S,M,L,XL
2019-01-01 00:00:00+01:00,0.9999968357013662,1.9999957489614029,9.997980007785838,20.000018088876413,199.99999922630377
2019-01-01 01:00:00+01:00,0.9999972726711175,1.999996335439639,9.998265475423961,20.000015365586226,177.06000134275249
2019-01-01 02:00:00+01:00,0.999998086270547,1.9999974274837753,9.99879614237904,20.000010326114676,35.56000133984255
2019-01-01 03:00:00+01:00,-1.000000835854909,-2.000001125562229,-10.000502857372332,-12.500033352306444,-22.739998669788665
2019-01-01 04:00:00+01:00,1.000000357444851,2.0000004766758424,10.000269556338147,12.500011407235865,2.2600013138672956
2019-01-01 05:00:00+01:00,-0.9999984986156945,-1.9999979868464284,-9.998995655484256,-20.000001928887993,-49.139998709113975
2019-01-01 06:00:00+01:00,-0.9999975620082845,-1.999996728103219,-9.998402285414011,-20.00000520792518,-96.13999873856378
2019-01-01 07:00:00+01:00,-0.9999969620704643,-1.9999959207540052,-9.998034244863023,-20.000007585647012,-74.33999877442855
2019-01-01 08:00:00+01:00,1.0000004466546515,2.0000006051858286,7.000082969677926,6.999994740188578,27.06000118360387
2019-01-01 09:00:00+01:00,-0.999999434612089,-1.9999992337411896,-6.999329600002106,-7.000000847168295,13.06000113562422
2019-01-01 10:00:00+01:00,4.955805173823254e-07,9.026465066196213e-07,-0.00012943845425489393,-1.0982958194527792e-06,27.060001081927055
2019-01-01 11:00:00+01:00,1.0000003834805689,2.0000009821338813,8.516664160741755,13.516666742995676,80.86000102274839
2019-01-01 12:00:00+01:00,1.000000381166129,1.7176329066916796,5.216661597109893,10.216666695523754,77.56000095846412
2019-01-01 13:00:00+01:00,-0.0008307480233796599,0.3182863138632368,3.8166631267268754,8.816666670996302,76.16000088930016
2019-01-01 14:00:00+01:00,0.19945903067168758,0.5194119214954361,4.016666354249278,9.016666661290362,76.36000081569217
2019-01-01 15:00:00+01:00,-0.10006289945404531,0.2206978294106575,3.716669606242683,8.716666658797958,76.06000073792329
2019-01-01 16:00:00+01:00,0.9999998016195857,1.9999992596066953,9.999999614783654,20.000000000868077,96.06000065648834
2019-01-01 17:00:00+01:00,0.9999995749624305,1.999998809189087,9.999999440774948,19.99999999988262,166.96000057174135
2019-01-01 18:00:00+01:00,0.901434926076965,1.223973117403544,4.716676749130205,9.716666662094923,77.06000048407087
2019-01-01 19:00:00+01:00,-6.51976988056214e-07,-1.6418671473386519e-06,-8.81357115375803e-07,-8.139504151397212e-10,26.660000393984735
2019-01-01 20:00:00+01:00,4.2822344986984154e-10,7.406687793380568e-10,3.4449851643482083e-07,6.376494884264695e-09,6.560000301921554
2019-01-01 21:00:00+01:00,-0.9999999999149696,-1.9999999999628157,-9.999999848594408,-19.99999999482487,-100.3000504895517
2019-01-01 22:00:00+01:00,1.0000000000395222,2.000000000018154,10.000000070853943,20.00000000254026,100.2999496713391
2019-01-01 23:00:00+01:00,-2.3646297895949743e-09,-9.843250294571748e-10,1.6046451452723942e-06,-1.1487669217215235e-08,-47.93315861049757
2019-01-02 00:00:00+01:00,-1.0000000016169661,-2.0000000006628214,-9.99999823276081,-19.99999999646723,-94.33315907661282
2019-01-02 01:00:00+01:00,-1.000000000756246,-2.0000000003105147,-9.999999136190052,-19.99999999761399,-200.00009989134327
2019-01-02 02:00:00+01:00,-0.9999999997214446,-1.999999999879722,-10.000000247079486,-19.999999999268113,-200.00009940571172
2019-01-02 03:00:00+01:00,-0.9999999987531468,-1.9999999994874984,-10.00000130036633,-20.000000001122118,-200.00009920967298
2019-01-02 04:00:00+01:00,-0.9999999980706705,-1.999999999205711,-10.000002044422157,-20.000000002788553,-200.00009930261248
2019-01-02 05:00:00+01:00,1.2984283332330772e-09,4.4825354385216003e-10,1.3524229702453522e-07,-1.2204886145309006e-09,-57.7331607808369
2019-01-02 06:00:00+01:00,-2.9529470996375776e-09,-3.430486224513817e-10,1.9418108926921745e-06,-3.919740674936339e-09,-5.4236622361151195e-05
2019-01-02 07:00:00+01:00,3.62056822498849e-08,1.1422163476758818e-08,-6.814794876813807e-05,2.8689415779163477e-10,1.571717472597142e-05
2019-01-02 08:00:00+01:00,1.0000000647360503,2.0000000205674326,9.999875082708426,18.66666666670548,20.2166661777221
2019-01-02 09:00:00+01:00,1.0000000449220465,2.000000014247106,9.99991334488404,19.999999999982606,47.016666165430436
2019-01-02 10:00:00+01:00,1.000000016050539,2.000000005088337,9.999969038916717,13.766666666706772,15.31666615566613
2019-01-02 11:00:00+01:00,-1.0000000160586622,-2.0000000050858247,-9.999969039220696,-20.00000000000384,-20.983333851569256
2019-01-02 12:00:00+01:00,-1.0000000449282727,-2.000000014245625,-9.999913345085458,-19.999999999990724,-50.683333856212066
2019-01-02 13:00:00+01:00,-1.0000000647381924,-2.0000000205647934,-9.999875082763937,-12.433333333300054,-10.883333858269657
2019-01-02 14:00:00+01:00,-3.585823732317631e-08,-1.154089436738554e-08,6.81809165010221e-05,8.710425317481725e-12,1.2955815406384575e-07
2019-01-02 15:00:00+01:00,-2.331983198384476e-09,2.611361225139e-09,-2.105361902719616e-06,1.1323598468905752e-11,18.593750048372105
2019-01-02 16:00:00+01:00,0.9999999908232894,2.0000000040596277,6.8499991942096825,10.83333333300967,41.99375004803888
2019-01-02 17:00:00+01:00,0.9999999940272256,2.000000002625745,10.00000009931633,20.000000000027075,51.39375004739196
2019-01-02 18:00:00+01:00,0.9999999986055649,2.0000000005844836,10.000000028522361,20.00000000001871,102.6937500464531
